a,c,a_next,residual
19.08190819081908,1.9562285220297597,18.507317832605704,1.9689701162950435e-5
19.083908390839085,1.9562996765465042,18.509286882109365,2.083966453358954e-5
19.085908590859084,1.9563708307374612,18.511255931938802,2.198953125576164e-5
19.087908790879087,1.9564419846475265,18.51322498204914,2.313931130537572e-5
19.08990899089909,1.9565131383401586,18.51519403237691,2.4289016509637662e-5
19.091909190919093,1.956584291896497,18.517163082840977,2.5438659757348603e-5
19.093909390939093,1.956655445412342,18.519132133345533,2.658825370482898e-5
19.095909590959096,1.9567265989925047,18.521101183785774,2.7737808941052933e-5
19.0979097909791,1.9567977527421325,18.523070234056547,2.8887331604887656e-5
19.099909990999098,1.9568689067547456,18.525039284064334,3.00368204894097e-5
19.1019101910191,1.956940061096964,18.52700833374252,3.1186263780180745e-5
19.103910391039104,1.9570112157903425,18.528977383069545,3.2335635724023426e-5
19.105910591059107,1.9570823707910965,18.530946432089195,3.348489346199912e-5
19.107910791079107,1.9571535259688209,18.53291548093187,3.463397442127203e-5
19.10991099109911,1.9572246810857026,18.53488452983539,3.578279469362844e-5
19.111911191119113,1.9572958357781092,18.536853579163388,3.6931248959870544e-5
19.113911391139116,1.9573669895431371,18.538822629418764,3.8079212627661896e-5
19.115911591159115,1.957438141732319,18.54079168124998,3.922654589572083e-5
19.117911791179118,1.957509291554455,18.542760735448244,4.0373100392510075e-5
19.11991199119912,1.957580438089304,18.544729792933797,4.151872780011612e-5
19.12191219121912,1.9576515803126533,18.54669885473085,4.266328993951518e-5
19.123912391239124,1.9577227171322586,18.548667921931646,4.380666945225098e-5
19.125912591259127,1.9577938474329097,18.5506369956514,4.494877999128288e-5
19.12791279127913,1.957864970127718,18.552606076976993,4.608957479368403e-5
19.12991299129913,1.9579360842118283,18.554575166913285,4.722905251863807e-5
19.131913191319132,1.9580071888141393,18.556544266331375,4.8367259405601715e-5
19.133913391339135,1.9580782832420984,18.55851337592382,4.950428637040538e-5
19.135913591359135,1.958149367014176,18.560482496172142,5.0640260902734546e-5
19.137913791379138,1.958220439875936,18.562451627330784,5.1775335047743454e-5
19.13991399139914,1.9582915017980107,18.564420769429113,5.290967091819976e-5
19.141914191419144,1.9583625529563413,18.566389922291187,5.4043425212424445e-5
19.143914391439143,1.958433593696814,18.568359085571114,5.5176734609863054e-5
19.145914591459146,1.9585046244882136,18.570328258800117,5.630970398939894e-5
19.14791479147915,1.9585756458688466,18.572297441439883,5.7442399033047487e-5
19.14991499149915,1.9586466583929425,18.574266632936187,5.85748443646672e-5
19.15191519151915,1.9587176625830294,18.576235832766503,5.970702749080736e-5
19.153915391539154,1.9587886588935368,18.5782050404764,6.0838907462001934e-5
19.155915591559157,1.958859647688778,18.58017425570156,6.197042628430793e-5
19.157915791579157,1.9589306292359043,18.582143478174835,6.310152118282897e-5
19.15991599159916,1.9590016037113789,18.584112707719765,6.423213541439932e-5
19.161916191619163,1.959072571217454,18.586081944234092,6.536222596353891e-5
19.163916391639162,1.959143531804152,18.588051187667794,6.649176766271303e-5
19.165916591659165,1.9592144854924958,18.590020437999854,6.762075381672172e-5
19.16791679167917,1.959285432295479,18.591989695217272,6.87491938420326e-5
